order_id,order_date,ship_date,order_status,customer_id,product_id,product_name,category,sub_category,quantity,unit_price,sales,discount,profit,state,country,region,shipping_mode
ORD101107,2023-05-12,2023-05-19,Shipped,CUST4941,PROD284,Mobile Product,Electronics,Mobile,5,153.14,765.7,129.94,524.0,Queensland,Brazil,North,First Class
ORD101108,2024-10-06,2024-10-11,Cancelled,CUST7033,PROD675,Non-Fiction Product,Books,Non-Fiction,3,219.74,659.22,137.73,441.94,Tamil Nadu,Italy,North,Same Day
ORD101109,2023-06-02,2023-06-03,Returned,CUST7686,PROD722,Non-Fiction Product,Books,Non-Fiction,4,39.41,157.64,28.37,82.22,Bavaria,Japan,East,First Class
ORD101110,2024-09-13,2024-09-19,Shipped,CUST9482,PROD168,Decor Product,Home & Kitchen,Decor,5,158.1,790.5,221.02,490.02,Queensland,USA,North,Standard
ORD101111,2023-02-16,2023-02-20,Cancelled,CUST7749,PROD504,Fiction Product,Books,Fiction,2,455.36,910.72,255.32,483.17,Tamil Nadu,India,North,Same Day
ORD101112,2023-10-08,2023-10-12,Shipped,CUST9277,PROD866,Outdoor Product,Sports,Outdoor,5,268.25,1341.25,202.84,937.2,Delhi,USA,North,Standard
ORD101113,2024-02-22,2024-02-23,Shipped,CUST4942,PROD783,Appliances Product,Home & Kitchen,Appliances,1,342.61,342.61,81.52,198.33,Delhi,Germany,East,First Class
ORD101114,2023-09-09,2023-09-15,Cancelled,CUST3180,PROD994,Indoor Product,Sports,Indoor,1,17.96,17.96,3.42,11.61,Delhi,Canada,South,First Class
ORD101115,2024-11-25,2024-11-27,Delivered,CUST2805,PROD379,Indoor Product,Sports,Indoor,2,408.57,817.14,154.3,446.59,Texas,Singapore,North,Second Class
ORD101116,2024-06-23,2024-06-30,In Transit,CUST7135,PROD542,Fitness Product,Sports,Fitness,2,111.35,222.7,46.41,126.29,Queensland,Singapore,Central,First Class
ORD101117,2024-10-11,2024-10-14,Cancelled,CUST2558,PROD523,Non-Fiction Product,Books,Non-Fiction,1,496.24,496.24,56.79,334.96,Delhi,Italy,East,Second Class
ORD101118,2023-01-24,2023-01-27,In Transit,CUST3382,PROD279,Kids Product,Fashion,Kids,2,295.87,591.74,116.12,370.66,Ontario,Italy,East,Standard
ORD101119,2024-02-02,2024-02-06,In Transit,CUST1528,PROD134,Accessories Product,Electronics,Accessories,4,293.1,1172.4,318.96,728.98,Tamil Nadu,India,North,Standard
ORD101120,2023-11-18,2023-11-20,Delivered,CUST5818,PROD643,Outdoor Product,Sports,Outdoor,2,209.21,418.42,41.09,292.51,Tamil Nadu,Australia,South,Same Day
ORD101121,2024-01-04,2024-01-11,Returned,CUST8482,PROD916,Education Product,Books,Education,2,384.8,769.6,103.17,526.73,Delhi,Germany,South,Standard
ORD101122,2023-02-05,2023-02-07,Shipped,CUST5792,PROD218,Accessories Product,Electronics,Accessories,3,440.58,1321.74,63.08,903.69,Ontario,India,North,Same Day
ORD101123,2023-09-15,2023-09-22,Cancelled,CUST8345,PROD861,Kids Product,Fashion,Kids,1,376.68,376.68,69.63,249.62,Queensland,Australia,West,Same Day
ORD101124,2024-09-17,2024-09-24,Returned,CUST3166,PROD719,Furniture Product,Home & Kitchen,Furniture,3,194.66,583.98,35.56,436.28,California,Singapore,South,Second Class
ORD101125,2024-10-17,2024-10-18,Shipped,CUST6745,PROD535,Fiction Product,Books,Fiction,3,58.92,176.76,35.92,105.91,California,UK,Central,Second Class
ORD101126,2023-02-22,2023-02-28,In Transit,CUST2554,PROD326,Fitness Product,Sports,Fitness,1,171.72,171.72,21.04,109.97,Maharashtra,Brazil,West,First Class
ORD101127,2023-11-19,2023-11-23,Cancelled,CUST8704,PROD181,Women Product,Fashion,Women,3,340.52,1021.56,91.37,664.78,Texas,Australia,Central,First Class
ORD101128,2024-07-01,2024-07-08,Delivered,CUST4602,PROD264,Kids Product,Fashion,Kids,2,71.18,142.36,22.45,102.29,Maharashtra,France,West,Standard
ORD101129,2024-03-27,2024-03-31,Shipped,CUST9103,PROD746,Kids Product,Fashion,Kids,1,205.29,205.29,10.49,137.52,Texas,Japan,West,Second Class
ORD101130,2023-04-01,2023-04-04,Cancelled,CUST3368,PROD883,Men Product,Fashion,Men,5,341.7,1708.5,146.81,1339.15,Ontario,Germany,East,Standard
ORD101131,2024-03-04,2024-03-06,Cancelled,CUST8830,PROD582,Fitness Product,Sports,Fitness,3,469.28,1407.84,62.33,1102.62,Bavaria,Germany,South,Second Class
ORD101132,2023-02-21,2023-02-26,In Transit,CUST9139,PROD353,Indoor Product,Sports,Indoor,1,284.06,284.06,83.01,148.93,Bavaria,Italy,South,Same Day
ORD101133,2024-07-21,2024-07-28,Shipped,CUST4151,PROD177,Appliances Product,Home & Kitchen,Appliances,4,98.04,392.16,93.22,227.0,Karnataka,Canada,South,Standard
ORD101134,2024-03-03,2024-03-05,Cancelled,CUST3452,PROD151,Accessories Product,Electronics,Accessories,1,255.87,255.87,65.72,124.58,California,Australia,West,Standard
ORD101135,2024-05-08,2024-05-12,Cancelled,CUST4170,PROD355,Appliances Product,Home & Kitchen,Appliances,5,205.96,1029.8,255.51,611.29,Queensland,Italy,South,Second Class
ORD101136,2024-07-13,2024-07-20,Delivered,CUST8496,PROD849,Accessories Product,Electronics,Accessories,4,151.88,607.52,60.05,389.89,Karnataka,Singapore,East,Standard
ORD101137,2023-12-01,2023-12-06,In Transit,CUST4316,PROD410,Accessories Product,Electronics,Accessories,2,296.63,593.26,31.81,429.38,Bavaria,Canada,East,Standard
ORD101138,2024-06-03,2024-06-07,Shipped,CUST2244,PROD502,Accessories Product,Electronics,Accessories,3,238.56,715.68,59.74,503.13,Ontario,UAE,South,Same Day
ORD101139,2023-06-05,2023-06-10,Cancelled,CUST7770,PROD458,Appliances Product,Home & Kitchen,Appliances,5,218.43,1092.15,12.27,854.25,Ontario,Singapore,South,Standard
ORD101140,2024-06-10,2024-06-13,Returned,CUST1326,PROD824,Women Product,Fashion,Women,4,366.02,1464.08,339.74,879.21,California,UAE,East,Second Class
ORD101141,2024-11-28,2024-12-02,Returned,CUST9135,PROD217,Appliances Product,Home & Kitchen,Appliances,2,14.26,28.52,4.34,17.75,Texas,Brazil,South,Second Class
ORD101142,2024-09-05,2024-09-08,Delivered,CUST2849,PROD983,Outdoor Product,Sports,Outdoor,1,264.99,264.99,12.99,213.08,Delhi,Brazil,South,Standard
ORD101143,2024-05-03,2024-05-05,Returned,CUST6610,PROD640,Mobile Product,Electronics,Mobile,5,250.46,1252.3,242.35,802.78,Texas,France,Central,Standard
ORD101144,2024-09-20,2024-09-25,Shipped,CUST6125,PROD775,Accessories Product,Electronics,Accessories,3,271.46,814.38,168.72,515.16,Queensland,Brazil,East,Standard
ORD101145,2023-04-03,2023-04-06,Shipped,CUST6847,PROD843,Men Product,Fashion,Men,4,458.15,1832.6,195.15,1137.9,Texas,USA,East,Second Class
ORD101146,2024-09-24,2024-09-30,In Transit,CUST4649,PROD575,Outdoor Product,Sports,Outdoor,1,46.56,46.56,8.63,31.36,Tamil Nadu,India,East,First Class
ORD101147,2023-07-24,2023-07-28,Cancelled,CUST7730,PROD875,Fiction Product,Books,Fiction,5,294.59,1472.95,177.04,1051.82,Queensland,UAE,East,First Class
ORD101148,2023-09-16,2023-09-19,Delivered,CUST6263,PROD760,Fitness Product,Sports,Fitness,3,45.74,137.22,13.85,100.11,California,UAE,North,Second Class
ORD101149,2024-09-26,2024-09-27,Shipped,CUST8092,PROD963,Mobile Product,Electronics,Mobile,2,239.75,479.5,123.77,277.61,Texas,India,Central,Same Day
ORD101150,2023-05-18,2023-05-22,Cancelled,CUST5862,PROD606,Fiction Product,Books,Fiction,2,439.59,879.18,136.65,479.78,Texas,Singapore,Central,Second Class
ORD101151,2023-09-16,2023-09-23,In Transit,CUST8312,PROD519,Kids Product,Fashion,Kids,2,231.07,462.14,90.77,239.16,Tamil Nadu,Australia,East,Standard
ORD101152,2023-09-29,2023-10-03,In Transit,CUST3112,PROD100,Furniture Product,Home & Kitchen,Furniture,1,467.86,467.86,83.85,319.88,Texas,Italy,West,First Class
ORD101153,2024-04-20,2024-04-23,Cancelled,CUST3406,PROD253,Kids Product,Fashion,Kids,5,223.32,1116.6,63.91,745.69,Ontario,Singapore,West,Second Class
ORD101154,2023-10-18,2023-10-24,Cancelled,CUST3173,PROD936,Fitness Product,Sports,Fitness,3,83.57,250.71,39.8,140.92,Delhi,Australia,West,First Class
ORD101155,2023-11-14,2023-11-19,Shipped,CUST9300,PROD976,Men Product,Fashion,Men,4,484.94,1939.76,268.38,1322.34,Bavaria,India,North,Standard
ORD101156,2023-01-20,2023-01-27,Shipped,CUST1354,PROD698,Men Product,Fashion,Men,3,464.12,1392.36,306.01,832.36,Queensland,France,South,Same Day
ORD101157,2023-12-26,2024-01-02,Returned,CUST8730,PROD676,Fiction Product,Books,Fiction,5,438.32,2191.6,265.54,1410.23,Delhi,USA,West,First Class
ORD101158,2024-10-10,2024-10-17,Cancelled,CUST6864,PROD689,Kids Product,Fashion,Kids,2,356.44,712.88,73.28,551.91,Queensland,UK,West,Second Class
ORD101159,2023-07-09,2023-07-12,Delivered,CUST1354,PROD433,Fitness Product,Sports,Fitness,2,232.27,464.54,42.73,303.66,California,Brazil,South,Second Class
ORD101160,2023-04-13,2023-04-15,Returned,CUST5963,PROD127,Mobile Product,Electronics,Mobile,4,335.12,1340.48,344.26,697.57,Tamil Nadu,India,South,First Class
ORD101161,2024-09-05,2024-09-12,Delivered,CUST8842,PROD208,Women Product,Fashion,Women,4,272.06,1088.24,317.59,578.29,Maharashtra,Brazil,East,Same Day
ORD101162,2023-07-12,2023-07-16,In Transit,CUST3288,PROD578,Appliances Product,Home & Kitchen,Appliances,5,332.0,1660.0,83.63,1395.85,Ontario,France,South,Second Class
ORD101163,2024-10-12,2024-10-19,Cancelled,CUST6487,PROD703,Decor Product,Home & Kitchen,Decor,5,74.15,370.75,16.91,301.34,Ontario,Brazil,West,First Class
ORD101164,2023-12-01,2023-12-02,Cancelled,CUST4078,PROD851,Mobile Product,Electronics,Mobile,1,218.32,218.32,65.19,115.62,Texas,Brazil,North,First Class
ORD101165,2024-03-14,2024-03-17,In Transit,CUST1309,PROD178,Appliances Product,Home & Kitchen,Appliances,1,263.1,263.1,20.83,211.43,Karnataka,Australia,North,Second Class
ORD101166,2024-11-05,2024-11-08,Shipped,CUST1907,PROD151,Appliances Product,Home & Kitchen,Appliances,1,255.17,255.17,40.52,170.93,Ontario,Japan,South,Second Class
ORD101167,2023-07-22,2023-07-26,Delivered,CUST4627,PROD192,Laptop Product,Electronics,Laptop,2,19.08,38.16,0.98,26.62,Ontario,Germany,North,Same Day
ORD101168,2024-07-09,2024-07-11,Shipped,CUST4661,PROD829,Furniture Product,Home & Kitchen,Furniture,4,125.75,503.0,108.76,263.35,Queensland,UAE,Central,Second Class
ORD101169,2024-02-27,2024-02-29,Delivered,CUST2957,PROD561,Furniture Product,Home & Kitchen,Furniture,5,318.04,1590.2,181.86,1228.38,Ontario,Canada,East,Second Class
ORD101170,2024-10-25,2024-11-01,Shipped,CUST6654,PROD242,Appliances Product,Home & Kitchen,Appliances,2,469.0,938.0,259.66,497.99,Karnataka,Japan,North,Second Class
ORD101171,2023-09-03,2023-09-04,Cancelled,CUST6188,PROD537,Mobile Product,Electronics,Mobile,5,215.25,1076.25,142.93,627.58,California,Australia,West,Standard
ORD101172,2023-10-16,2023-10-20,Returned,CUST6153,PROD674,Furniture Product,Home & Kitchen,Furniture,5,282.37,1411.85,292.65,898.21,New York,UK,Central,Second Class
ORD101173,2023-08-10,2023-08-17,Cancelled,CUST8111,PROD455,Fiction Product,Books,Fiction,4,270.42,1081.68,203.04,657.85,California,Australia,Central,Standard
ORD101174,2023-10-20,2023-10-26,Shipped,CUST3575,PROD424,Women Product,Fashion,Women,5,489.03,2445.15,440.03,1393.41,California,India,West,Second Class
ORD101175,2023-03-23,2023-03-24,Shipped,CUST8936,PROD448,Non-Fiction Product,Books,Non-Fiction,3,117.66,352.98,70.4,189.53,Bavaria,India,South,Second Class
ORD101176,2024-03-16,2024-03-23,Returned,CUST4722,PROD429,Outdoor Product,Sports,Outdoor,5,415.35,2076.75,236.94,1463.26,Karnataka,UAE,East,First Class
ORD101177,2024-11-07,2024-11-12,Returned,CUST5161,PROD585,Furniture Product,Home & Kitchen,Furniture,1,457.66,457.66,89.72,246.74,Tamil Nadu,Singapore,East,Same Day
ORD101178,2024-05-18,2024-05-25,Delivered,CUST7765,PROD246,Education Product,Books,Education,1,303.54,303.54,58.06,201.92,Ontario,UK,West,Standard
ORD101179,2023-10-21,2023-10-23,Delivered,CUST1156,PROD975,Men Product,Fashion,Men,5,231.89,1159.45,249.68,580.89,Maharashtra,USA,North,Same Day
ORD101180,2023-04-28,2023-05-02,Delivered,CUST7876,PROD702,Education Product,Books,Education,5,71.48,357.4,91.58,203.31,Karnataka,Singapore,Central,Standard
ORD101181,2023-02-06,2023-02-13,Returned,CUST9336,PROD399,Non-Fiction Product,Books,Non-Fiction,3,202.41,607.23,64.6,381.24,Tamil Nadu,Singapore,North,Second Class
ORD101182,2024-10-22,2024-10-25,Delivered,CUST4135,PROD321,Appliances Product,Home & Kitchen,Appliances,1,419.95,419.95,16.53,322.39,Maharashtra,Italy,North,Second Class
ORD101183,2024-01-19,2024-01-20,In Transit,CUST4700,PROD945,Furniture Product,Home & Kitchen,Furniture,4,331.26,1325.04,23.5,1093.58,Tamil Nadu,Canada,South,Second Class
ORD101184,2024-09-14,2024-09-17,Cancelled,CUST8803,PROD643,Decor Product,Home & Kitchen,Decor,5,91.35,456.75,0.76,329.23,Bavaria,Germany,West,Second Class
ORD101185,2024-10-10,2024-10-14,Shipped,CUST7726,PROD670,Mobile Product,Electronics,Mobile,3,153.23,459.69,89.38,268.13,Delhi,Brazil,Central,First Class
ORD101186,2023-12-16,2023-12-22,Returned,CUST7407,PROD885,Mobile Product,Electronics,Mobile,5,229.98,1149.9,68.89,814.78,Karnataka,France,Central,Second Class
ORD101187,2023-09-26,2023-09-28,In Transit,CUST2956,PROD584,Appliances Product,Home & Kitchen,Appliances,1,479.18,479.18,93.2,299.32,Queensland,India,West,Standard
ORD101188,2024-07-28,2024-07-31,In Transit,CUST4122,PROD391,Laptop Product,Electronics,Laptop,3,267.82,803.46,88.6,502.52,Tamil Nadu,UAE,Central,Same Day
ORD101189,2023-07-12,2023-07-15,Delivered,CUST9091,PROD252,Outdoor Product,Sports,Outdoor,3,341.71,1025.13,274.8,555.74,Queensland,Japan,Central,Standard
ORD101190,2023-03-06,2023-03-11,Delivered,CUST5029,PROD424,Furniture Product,Home & Kitchen,Furniture,5,384.11,1920.55,464.96,1167.78,Bavaria,Brazil,Central,Second Class
ORD101191,2023-09-07,2023-09-11,Returned,CUST6295,PROD795,Indoor Product,Sports,Indoor,4,108.66,434.64,129.64,251.97,Queensland,Brazil,South,Second Class
ORD101192,2024-12-09,2024-12-10,Delivered,CUST9968,PROD253,Indoor Product,Sports,Indoor,5,358.32,1791.6,177.28,1212.53,Bavaria,Germany,North,First Class
ORD101193,2023-06-22,2023-06-23,Delivered,CUST7560,PROD173,Women Product,Fashion,Women,1,406.64,406.64,2.58,325.8,Delhi,Brazil,Central,Second Class
ORD101194,2023-12-29,2024-01-01,Cancelled,CUST7634,PROD701,Non-Fiction Product,Books,Non-Fiction,3,49.7,149.1,21.77,100.54,Maharashtra,Germany,Central,Second Class
ORD101195,2023-12-03,2023-12-07,Delivered,CUST5563,PROD644,Furniture Product,Home & Kitchen,Furniture,5,30.2,151.0,10.65,102.02,Karnataka,Australia,West,Standard
ORD101196,2024-09-29,2024-10-06,Shipped,CUST2092,PROD243,Non-Fiction Product,Books,Non-Fiction,3,190.58,571.74,57.51,363.23,Texas,UAE,Central,Standard
ORD101197,2024-11-06,2024-11-10,Shipped,CUST8093,PROD859,Appliances Product,Home & Kitchen,Appliances,5,434.39,2171.95,400.05,1509.94,Ontario,UK,East,Standard
ORD101198,2024-02-26,2024-03-04,Returned,CUST9280,PROD949,Non-Fiction Product,Books,Non-Fiction,5,220.4,1102.0,52.91,865.43,Ontario,France,East,Standard
ORD101199,2024-11-13,2024-11-15,In Transit,CUST1355,PROD666,Appliances Product,Home & Kitchen,Appliances,4,80.27,321.08,51.6,229.69,Ontario,Italy,West,Standard
ORD101200,2024-03-31,2024-04-06,In Transit,CUST6748,PROD661,Furniture Product,Home & Kitchen,Furniture,5,137.24,686.2,110.57,482.11,New York,Australia,West,Same Day
ORD101201,2024-07-02,2024-07-09,In Transit,CUST9563,PROD751,Mobile Product,Electronics,Mobile,2,131.52,263.04,54.46,153.63,Queensland,UAE,West,First Class
ORD101202,2023-05-01,2023-05-07,Returned,CUST4938,PROD638,Laptop Product,Electronics,Laptop,1,221.06,221.06,7.67,189.71,Delhi,Italy,Central,Same Day
ORD101203,2024-05-23,2024-05-27,Shipped,CUST4232,PROD877,Indoor Product,Sports,Indoor,3,290.39,871.17,15.39,757.69,Tamil Nadu,UK,South,Standard
ORD101204,2024-07-19,2024-07-23,Delivered,CUST2637,PROD288,Mobile Product,Electronics,Mobile,1,68.89,68.89,13.09,38.05,Delhi,India,North,Standard
ORD101205,2023-05-19,2023-05-22,In Transit,CUST9805,PROD621,Women Product,Fashion,Women,5,173.3,866.5,146.91,609.54,Tamil Nadu,India,South,Standard
ORD101206,2024-03-03,2024-03-06,Delivered,CUST6091,PROD719,Accessories Product,Electronics,Accessories,4,496.09,1984.36,459.1,963.16,Queensland,Canada,South,Second Class
ORD101207,2023-06-06,2023-06-08,Shipped,CUST3584,PROD199,Accessories Product,Electronics,Accessories,1,260.18,260.18,7.71,192.31,Queensland,France,West,Second Class
ORD101208,2023-08-23,2023-08-26,Returned,CUST4334,PROD270,Mobile Product,Electronics,Mobile,2,499.67,999.34,101.41,772.19,Bavaria,USA,North,Standard
ORD101209,2023-11-14,2023-11-16,Cancelled,CUST5290,PROD550,Laptop Product,Electronics,Laptop,5,144.78,723.9,118.57,419.35,Ontario,Japan,West,Second Class
ORD101210,2024-11-16,2024-11-19,In Transit,CUST8170,PROD111,Fitness Product,Sports,Fitness,3,84.76,254.28,39.66,172.54,Maharashtra,UAE,East,Same Day
ORD101211,2024-04-15,2024-04-20,Cancelled,CUST7229,PROD371,Indoor Product,Sports,Indoor,1,390.9,390.9,105.96,170.86,Ontario,Germany,Central,First Class
ORD101212,2024-01-17,2024-01-19,Delivered,CUST4849,PROD413,Decor Product,Home & Kitchen,Decor,5,385.5,1927.5,56.74,1648.71,Texas,Singapore,North,Second Class
ORD101213,2023-04-30,2023-05-03,In Transit,CUST9812,PROD382,Non-Fiction Product,Books,Non-Fiction,4,205.84,823.36,119.95,473.27,Karnataka,Italy,North,Second Class
ORD101214,2023-05-16,2023-05-19,Cancelled,CUST3729,PROD851,Men Product,Fashion,Men,2,61.63,123.26,2.07,87.64,Karnataka,UAE,East,Second Class
ORD101215,2024-08-07,2024-08-14,Returned,CUST7057,PROD652,Appliances Product,Home & Kitchen,Appliances,1,210.5,210.5,56.17,103.87,California,UK,South,Standard
ORD101216,2024-05-22,2024-05-23,Delivered,CUST4632,PROD815,Education Product,Books,Education,4,223.52,894.08,91.47,667.31,Texas,UK,North,Same Day
ORD101217,2023-12-30,2024-01-05,Shipped,CUST3824,PROD306,Outdoor Product,Sports,Outdoor,5,45.43,227.15,14.57,180.34,Bavaria,Australia,West,First Class
ORD101218,2023-05-14,2023-05-18,Delivered,CUST1698,PROD471,Women Product,Fashion,Women,5,327.42,1637.1,347.29,1114.24,Karnataka,Italy,East,Same Day
ORD101219,2024-08-11,2024-08-18,In Transit,CUST5953,PROD399,Fiction Product,Books,Fiction,2,116.18,232.36,48.87,131.04,Maharashtra,UK,Central,First Class
ORD101220,2024-09-25,2024-09-27,Shipped,CUST2486,PROD326,Non-Fiction Product,Books,Non-Fiction,1,127.12,127.12,27.6,85.0,Bavaria,UAE,North,Second Class
ORD101221,2024-09-26,2024-09-27,Delivered,CUST6611,PROD808,Women Product,Fashion,Women,3,312.9,938.7,260.75,503.13,Ontario,Australia,North,Second Class
ORD101222,2024-10-21,2024-10-22,Shipped,CUST6202,PROD852,Women Product,Fashion,Women,5,114.31,571.55,61.58,359.82,California,Singapore,Central,Standard
ORD101223,2024-06-18,2024-06-23,Delivered,CUST5852,PROD246,Fitness Product,Sports,Fitness,2,147.8,295.6,17.42,213.31,Queensland,Brazil,North,Same Day
ORD101224,2023-04-03,2023-04-05,Shipped,CUST2997,PROD332,Appliances Product,Home & Kitchen,Appliances,4,216.49,865.96,186.41,542.72,Tamil Nadu,Canada,North,Second Class
ORD101225,2023-05-12,2023-05-14,Returned,CUST3792,PROD776,Mobile Product,Electronics,Mobile,2,73.53,147.06,20.09,102.15,Ontario,USA,East,First Class
ORD101226,2024-07-17,2024-07-21,Cancelled,CUST5103,PROD363,Men Product,Fashion,Men,2,212.6,425.2,60.75,241.38,Queensland,USA,East,Same Day
ORD101227,2023-12-12,2023-12-17,Shipped,CUST7268,PROD582,Furniture Product,Home & Kitchen,Furniture,4,288.51,1154.04,269.35,690.55,Bavaria,USA,North,Second Class
ORD101228,2024-01-18,2024-01-24,In Transit,CUST4622,PROD315,Education Product,Books,Education,3,13.24,39.72,3.26,31.6,Maharashtra,Brazil,Central,Second Class
ORD101229,2024-02-12,2024-02-13,In Transit,CUST5677,PROD336,Outdoor Product,Sports,Outdoor,3,59.72,179.16,31.46,116.38,Bavaria,Japan,South,First Class
ORD101230,2024-12-26,2025-01-01,Returned,CUST8052,PROD481,Mobile Product,Electronics,Mobile,1,15.27,15.27,4.03,8.21,Queensland,Italy,Central,Same Day
ORD101231,2024-03-06,2024-03-07,Cancelled,CUST7976,PROD286,Indoor Product,Sports,Indoor,5,231.83,1159.15,76.03,910.27,Bavaria,India,Central,Standard
ORD101232,2023-03-03,2023-03-10,Returned,CUST7773,PROD872,Furniture Product,Home & Kitchen,Furniture,4,263.1,1052.4,1.22,794.65,New York,France,South,Second Class
ORD101233,2024-08-31,2024-09-02,In Transit,CUST9179,PROD556,Laptop Product,Electronics,Laptop,2,120.5,241.0,66.91,109.14,Maharashtra,Australia,South,Second Class
ORD101234,2024-07-01,2024-07-07,In Transit,CUST6977,PROD192,Fiction Product,Books,Fiction,2,135.06,270.12,8.23,233.01,Maharashtra,Canada,Central,First Class
ORD101235,2023-06-25,2023-06-29,Delivered,CUST2139,PROD114,Fiction Product,Books,Fiction,2,276.81,553.62,24.65,364.81,California,India,Central,Second Class
ORD101236,2023-12-30,2024-01-05,Shipped,CUST4013,PROD733,Mobile Product,Electronics,Mobile,3,213.3,639.9,122.32,388.9,New York,UK,West,Standard
ORD101237,2023-05-22,2023-05-28,Shipped,CUST7991,PROD799,Fitness Product,Sports,Fitness,1,134.61,134.61,3.93,105.81,Ontario,Japan,Central,Standard
ORD101238,2024-09-22,2024-09-23,In Transit,CUST8218,PROD520,Mobile Product,Electronics,Mobile,4,409.55,1638.2,336.08,883.07,Maharashtra,UAE,South,First Class
ORD101239,2023-06-07,2023-06-10,Shipped,CUST6781,PROD532,Outdoor Product,Sports,Outdoor,2,31.81,63.62,7.71,45.78,Delhi,Australia,Central,Same Day
